UF DO HOSPITAL;LOCAL_DE_INTERNAÇÃO;ANO_MÊS;CPF_DO_PACIENTE;TIPO_DE_INTERNAÇÃO;QTD_DE_DIAS;VALOR_PAGO
SAO PAULO;HOSPITAL X9;03/2020;123456814095;PARTO CESARIANA;3;11651,85
SAO PAULO;HOSPITAL X9;03/2020;123456814098;PARTO CESARIANA;2;14920,88
SAO PAULO;HOSPITAL X9;03/2020;123456814101;PARTO NORMAL;4;17783,44
SAO PAULO;HOSPITAL X9;03/2020;123456814104;PARTO NORMAL;3;15968,54
SAO PAULO;HOSPITAL X9;03/2020;123456814107;PARTO NORMAL;3;11256,56
SAO PAULO;HOSPITAL X9;03/2020;123456814110;PARTO CESARIANA;3;14440,97
SAO PAULO;HOSPITAL X9;03/2020;123456814113;PARTO NORMAL;3;17044,16
SAO PAULO;HOSPITAL X9;03/2020;123456814116;PARTO CESARIANA;3;13675,23
SAO PAULO;HOSPITAL X9;03/2020;123456814119;PARTO CESARIANA;3;13975,09
SAO PAULO;HOSPITAL X9;03/2020;123456814122;PARTO CESARIANA;2;13599,56
SAO PAULO;HOSPITAL X9;03/2020;123456814125;PARTO CESARIANA;3;13925,01
SAO PAULO;HOSPITAL X9;03/2020;123456814128;PARTO CESARIANA;3;14593,23
SAO PAULO;HOSPITAL X9;03/2020;123456814131;PARTO CESARIANA;3;11925,72
SAO PAULO;HOSPITAL X9;03/2020;123456814134;PARTO NORMAL;3;15273,39
SAO PAULO;HOSPITAL X9;03/2020;123456814137;PARTO CESARIANA;3;18261,53
SAO PAULO;HOSPITAL X9;03/2020;123456814140;PARTO CESARIANA;3;17461,87
SAO PAULO;HOSPITAL X9;03/2020;123456814143;PARTO NORMAL;3;14368,78
SAO PAULO;HOSPITAL X9;03/2020;123456814146;PARTO CESARIANA;3;16023,63
SAO PAULO;HOSPITAL X9;03/2020;123456814149;PARTO CESARIANA;7;36376,33
SAO PAULO;HOSPITAL X9;03/2020;123456814152;PARTO CESARIANA;3;13820,22
SAO PAULO;HOSPITAL X9;03/2020;123456814155;PARTO CESARIANA;3;12920,52
SAO PAULO;HOSPITAL X9;03/2020;123456814158;PARTO CESARIANA;3;11721,89
SAO PAULO;HOSPITAL X9;03/2020;123456814161;PARTO CESARIANA;3;17307,12
SAO PAULO;HOSPITAL X9;03/2020;123456814164;PARTO CESARIANA;3;11155,02
SAO PAULO;HOSPITAL X9;03/2020;123456814167;PARTO CESARIANA;3;18665,39
SAO PAULO;HOSPITAL X9;03/2020;123456814170;PARTO CESARIANA;2;11414,02
SAO PAULO;HOSPITAL X9;03/2020;123456814173;PARTO CESARIANA;3;10622,39
SAO PAULO;HOSPITAL X9;03/2020;123456814176;PARTO CESARIANA;3;14852,63
SAO PAULO;HOSPITAL X9;03/2020;123456814179;PARTO CESARIANA;3;11856,56
SAO PAULO;HOSPITAL X9;03/2020;123456814182;PARTO CESARIANA;3;13562,51
SAO PAULO;HOSPITAL X9;03/2020;123456814185;PARTO CESARIANA;3;13697,47
SAO PAULO;HOSPITAL X9;03/2020;123456814188;PARTO CESARIANA;2;12932,31
SAO PAULO;HOSPITAL X9;03/2020;123456814191;PARTO CESARIANA;3;13182,56
SAO PAULO;HOSPITAL X9;03/2020;123456814194;PARTO CESARIANA;3;11000,02
SAO PAULO;HOSPITAL X9;03/2020;123456814197;PARTO CESARIANA;3;13155,15
SAO PAULO;HOSPITAL X9;03/2020;123456814200;PARTO NORMAL;3;18666,56
SAO PAULO;HOSPITAL X9;03/2020;123456814203;PARTO CESARIANA;3;15708,69
SAO PAULO;HOSPITAL X9;03/2020;123456814206;PARTO CESARIANA;2;14072,82
SAO PAULO;HOSPITAL X9;03/2020;123456814209;PARTO CESARIANA;3;13866,12
SAO PAULO;HOSPITAL X9;03/2020;123456814212;PARTO CESARIANA;2;13831,51
SAO PAULO;HOSPITAL X9;03/2020;123456814215;PARTO CESARIANA;3;12508,61
SAO PAULO;HOSPITAL X9;03/2020;123456814218;PARTO CESARIANA;3;11673,33
SAO PAULO;HOSPITAL X9;03/2020;123456814221;PARTO CESARIANA;3;14123,06
SAO PAULO;HOSPITAL X9;03/2020;123456814224;PARTO CESARIANA;3;15127,03
SAO PAULO;HOSPITAL X9;03/2020;123456814227;PARTO CESARIANA;3;12630,14
SAO PAULO;HOSPITAL X9;03/2020;123456814230;PARTO CESARIANA;3;13655,02
SAO PAULO;HOSPITAL X9;03/2020;123456814233;PARTO CESARIANA;4;18692,68
SAO PAULO;HOSPITAL X9;03/2020;123456814236;PARTO CESARIANA;4;23111,40
SAO PAULO;HOSPITAL X9;03/2020;123456814239;PARTO CESARIANA;3;13472,17
SAO PAULO;HOSPITAL X9;03/2020;123456814242;PARTO NORMAL;4;19977,53
SAO PAULO;HOSPITAL X9;03/2020;123456814245;PARTO CESARIANA;4;16913,96
SAO PAULO;HOSPITAL X9;03/2020;123456814248;PARTO CESARIANA;4;14444,87
SAO PAULO;HOSPITAL X9;03/2020;123456814251;PARTO CESARIANA;3;14277,72
SAO PAULO;HOSPITAL X9;03/2020;123456814254;PARTO CESARIANA;4;18918,58
SAO PAULO;HOSPITAL X9;03/2020;123456814257;PARTO CESARIANA;3;13810,03
SAO PAULO;HOSPITAL X9;03/2020;123456814260;PARTO CESARIANA;2;13707,81
SAO PAULO;HOSPITAL X9;03/2020;123456814263;PARTO CESARIANA;4;13765,64
SAO PAULO;HOSPITAL X9;03/2020;123456814266;PARTO CESARIANA;3;13232,96
SAO PAULO;HOSPITAL X9;03/2020;123456814269;PARTO CESARIANA;3;11093,89
SAO PAULO;HOSPITAL X9;03/2020;123456814272;PARTO CESARIANA;3;24643,12
SAO PAULO;HOSPITAL X9;03/2020;123456814275;PARTO CESARIANA;3;13492,86
SAO PAULO;HOSPITAL X9;03/2020;123456814278;PARTO CESARIANA;3;11256,56
SAO PAULO;HOSPITAL X9;03/2020;123456814281;PARTO CESARIANA;4;14078,53
SAO PAULO;HOSPITAL X9;03/2020;123456814284;PARTO CESARIANA;3;11610,30
SAO PAULO;HOSPITAL X9;03/2020;123456814287;PARTO CESARIANA;3;18251,40
SAO PAULO;HOSPITAL X9;03/2020;123456814290;PARTO CESARIANA;2;15359,37
SAO PAULO;HOSPITAL X9;03/2020;123456814293;PARTO CESARIANA;3;12896,16
SAO PAULO;HOSPITAL X9;03/2020;123456814296;PARTO CESARIANA;3;20638,54
SAO PAULO;HOSPITAL X9;03/2020;123456814299;PARTO CESARIANA;3;15358,32
SAO PAULO;HOSPITAL X9;03/2020;123456814302;PARTO CESARIANA;3;13505,83
SAO PAULO;HOSPITAL X9;03/2020;123456814305;PARTO NORMAL;2;17795,17
SAO PAULO;HOSPITAL X9;03/2020;123456814308;PARTO CESARIANA;2;14055,55
SAO PAULO;HOSPITAL X9;03/2020;123456814311;PARTO NORMAL;2;19514,86
SAO PAULO;HOSPITAL X9;03/2020;123456814314;PARTO CESARIANA;3;13635,49
SAO PAULO;HOSPITAL X9;03/2020;123456814317;PARTO CESARIANA;3;12269,31
SAO PAULO;HOSPITAL X9;03/2020;123456814320;PARTO CESARIANA;3;13314,86
SAO PAULO;HOSPITAL X9;03/2020;123456814323;PARTO CESARIANA;3;11381,30
SAO PAULO;HOSPITAL X9;03/2020;123456814326;PARTO CESARIANA;2;13951,21
SAO PAULO;HOSPITAL X9;03/2020;123456814329;PARTO CESARIANA;3;13281,56
SAO PAULO;HOSPITAL X9;03/2020;123456814332;PARTO NORMAL;3;16399,30
SAO PAULO;HOSPITAL X9;03/2020;123456814335;PARTO CESARIANA;4;15929,19
SAO PAULO;HOSPITAL X9;03/2020;123456814338;PARTO CESARIANA;2;13271,76
SAO PAULO;HOSPITAL X9;03/2020;123456814341;PARTO CESARIANA;3;13399,32
SAO PAULO;HOSPITAL X9;03/2020;123456814344;PARTO CESARIANA;3;16795,88
SAO PAULO;HOSPITAL X9;03/2020;123456814347;PARTO CESARIANA;3;9666,68
SAO PAULO;HOSPITAL X9;03/2020;123456814350;PARTO CESARIANA;2;12920,86
SAO PAULO;HOSPITAL X9;03/2020;123456814353;PARTO CESARIANA;2;12855,33
SAO PAULO;HOSPITAL X9;03/2020;123456814356;PARTO CESARIANA;3;12697,93
SAO PAULO;HOSPITAL X9;03/2020;123456814359;PARTO NORMAL;2;14301,93
SAO PAULO;HOSPITAL X9;03/2020;123456814362;PARTO NORMAL;2;15647,54
SAO PAULO;HOSPITAL X9;03/2020;123456814365;PARTO CESARIANA;2;12855,33
SAO PAULO;HOSPITAL X9;03/2020;123456814368;PARTO NORMAL;3;13562,58
SAO PAULO;HOSPITAL X9;03/2020;123456814371;PARTO CESARIANA;2;12631,16
SAO PAULO;HOSPITAL X9;03/2020;123456814374;PARTO CESARIANA;2;13595,82
SAO PAULO;HOSPITAL X9;03/2020;123456814377;PARTO CESARIANA;3;19200,63
SAO PAULO;HOSPITAL X9;03/2020;123456814380;PARTO CESARIANA;3;11753,51
SAO PAULO;HOSPITAL X9;03/2020;123456814383;PARTO CESARIANA;3;20098,19
SAO PAULO;HOSPITAL X9;03/2020;123456814386;PARTO CESARIANA;3;13829,11
SAO PAULO;HOSPITAL X9;03/2020;123456814389;PARTO CESARIANA;3;13365,36
SAO PAULO;HOSPITAL X9;03/2020;123456814392;PARTO CESARIANA;3;13315,90
SAO PAULO;HOSPITAL X9;03/2020;123456814395;PARTO NORMAL;3;19600,86
SAO PAULO;HOSPITAL X9;03/2020;123456814398;PARTO CESARIANA;3;13393,38
SAO PAULO;HOSPITAL X9;03/2020;123456814401;PARTO CESARIANA;3;14713,23
SAO PAULO;HOSPITAL X9;03/2020;123456814404;PARTO NORMAL;2;13405,66
SAO PAULO;HOSPITAL X9;03/2020;123456814407;PARTO NORMAL;2;15670,53
SAO PAULO;HOSPITAL X9;03/2020;123456814410;PARTO CESARIANA;3;12783,43
SAO PAULO;HOSPITAL X91;03/2020;123456814413;PARTO CESARIANA;2;4855,08
SAO PAULO;HOSPITAL X91;03/2020;123456814416;PARTO CESARIANA;2;5624,75
SAO PAULO;HOSPITAL X91;03/2020;123456814419;PARTO CESARIANA;2;5624,75
SAO PAULO;HOSPITAL X91;03/2020;123456814422;PARTO CESARIANA;2;6009,95
SAO PAULO;HOSPITAL X91;03/2020;123456814425;PARTO CESARIANA;2;5479,08
SAO PAULO;HOSPITAL X91;03/2020;123456814428;PARTO CESARIANA;2;5624,75
SAO PAULO;HOSPITAL X91;03/2020;123456814431;PARTO CESARIANA;2;5480,75
SAO PAULO;HOSPITAL X91;03/2020;123456814434;PARTO CESARIANA;1;6907,08
RIO DE JANEIRO;HOSPITAL X92;03/2020;123456814437;PARTO NORMAL;1;7158,82
RIO DE JANEIRO;HOSPITAL X92;03/2020;123456814440;PARTO CESARIANA;2;7492,69
RIO DE JANEIRO;HOSPITAL X92;03/2020;123456814443;PARTO CESARIANA;2;10658,00
AMAZONAS;HOSPITAL X93;03/2020;123456814446;PARTO CESARIANA;2;4764,70
AMAZONAS;HOSPITAL X93;03/2020;123456814449;PARTO CESARIANA;2;4731,65
AMAZONAS;HOSPITAL X93;03/2020;123456814452;PARTO CESARIANA;2;5774,00
AMAZONAS;HOSPITAL X93;03/2020;123456814455;PARTO CESARIANA;2;3000,00
AMAZONAS;HOSPITAL X93;03/2020;123456814458;PARTO NORMAL;2;4000,00
AMAZONAS;HOSPITAL X93;03/2020;123456814461;PARTO CESARIANA;2;6385,50
AMAZONAS;HOSPITAL X93;03/2020;123456814464;PARTO CESARIANA;2;4259,00
GOIAS;HOSPITAL X94;03/2020;123456814467;PARTO CESARIANA;2;8442,50
GOIAS;HOSPITAL X94;03/2020;123456814470;PARTO CESARIANA;2;6043,59
GOIAS;HOSPITAL X94;03/2020;123456814473;PARTO CESARIANA;2;7519,14
GOIAS;HOSPITAL X94;03/2020;123456814476;PARTO CESARIANA;2;7830,16
RIO DE JANEIRO;HOSPITAL X96;03/2020;123456814479;PARTO CESARIANA;1;7350,00
RIO DE JANEIRO;HOSPITAL X96;03/2020;123456814482;PARTO CESARIANA;2;8825,20
PARANA;HOSPITAL X97;03/2020;123456814485;PARTO CESARIANA;2;4691,35
PARANA;HOSPITAL X97;03/2020;123456814488;PARTO CESARIANA;2;4391,35
PARANA;HOSPITAL X97;03/2020;123456814491;PARTO NORMAL;2;5699,92
PARANA;HOSPITAL X97;03/2020;123456814494;PARTO CESARIANA;2;4468,05
PARANA;HOSPITAL X97;03/2020;123456814497;PARTO NORMAL;3;5963,92
PARANA;HOSPITAL X97;03/2020;123456814500;PARTO NORMAL;2;5573,92
PARANA;HOSPITAL X97;03/2020;123456814503;PARTO NORMAL;2;4625,38
PARANA;HOSPITAL X97;03/2020;123456814506;PARTO CESARIANA;2;4496,95
PARANA;HOSPITAL X97;03/2020;123456814509;PARTO NORMAL;2;3809,38
PARANA;HOSPITAL X97;03/2020;123456814512;PARTO CESARIANA;3;8375,99
PARANA;HOSPITAL X97;03/2020;123456814515;PARTO CESARIANA;2;6177,00
PARANA;HOSPITAL X97;03/2020;123456814518;PARTO CESARIANA;2;5339,92
PARANA;HOSPITAL X97;03/2020;123456814521;PARTO CESARIANA;2;5909,12
PARANA;HOSPITAL X97;03/2020;123456814524;PARTO CESARIANA;2;6896,62
PARANA;HOSPITAL X97;03/2020;123456814527;PARTO CESARIANA;2;6507,82
PARANA;HOSPITAL X97;03/2020;123456814530;PARTO CESARIANA;2;5339,92
SANTA CATARINA;HOSPITAL X98;03/2020;123456814533;PARTO NORMAL;3;5175,43
SANTA CATARINA;HOSPITAL X98;03/2020;123456814536;PARTO CESARIANA;1;8343,13
SANTA CATARINA;HOSPITAL X98;03/2020;123456814539;PARTO CESARIANA;19;27097,59
SANTA CATARINA;HOSPITAL X98;03/2020;123456814542;PARTO NORMAL;3;8401,49
SANTA CATARINA;HOSPITAL X98;03/2020;123456814545;PARTO CESARIANA;2;6033,70
SANTA CATARINA;HOSPITAL X98;03/2020;123456814548;PARTO CESARIANA;3;8113,19
SANTA CATARINA;HOSPITAL X98;03/2020;123456814551;PARTO CESARIANA;1;5404,44
SANTA CATARINA;HOSPITAL X98;03/2020;123456814554;PARTO NORMAL;2;4972,10
SANTA CATARINA;HOSPITAL X98;03/2020;123456814557;PARTO CESARIANA;2;5728,03
SANTA CATARINA;HOSPITAL X98;03/2020;123456814560;PARTO CESARIANA;2;6740,38
SANTA CATARINA;HOSPITAL X98;03/2020;123456814563;PARTO NORMAL;2;7365,85
SANTA CATARINA;HOSPITAL X98;03/2020;123456814566;PARTO CESARIANA;3;7468,31
SANTA CATARINA;HOSPITAL X98;03/2020;123456814569;PARTO CESARIANA;1;9826,69
SANTA CATARINA;HOSPITAL X98;03/2020;123456814572;PARTO CESARIANA;3;10933,12
SANTA CATARINA;HOSPITAL X98;03/2020;123456814575;PARTO CESARIANA;2;4997,60
SANTA CATARINA;HOSPITAL X98;03/2020;123456814578;PARTO NORMAL;2;6216,87
SANTA CATARINA;HOSPITAL X98;03/2020;123456814581;PARTO CESARIANA;2;7158,12
SANTA CATARINA;HOSPITAL X98;03/2020;123456814584;PARTO CESARIANA;2;6697,34
SANTA CATARINA;HOSPITAL X98;03/2020;123456814587;PARTO CESARIANA;2;9523,96
SANTA CATARINA;HOSPITAL X98;03/2020;123456814590;PARTO CESARIANA;3;7586,76
MARANHAO;HOSPITAL X99;03/2020;123456814593;PARTO CESARIANA;2;6963,79
MARANHAO;HOSPITAL X99;03/2020;123456814596;PARTO CESARIANA;2;8043,56
MARANHAO;HOSPITAL X99;03/2020;123456814599;PARTO CESARIANA;2;7867,81
MARANHAO;HOSPITAL X99;03/2020;123456814602;PARTO CESARIANA;2;8322,58
MARANHAO;HOSPITAL X99;03/2020;123456814605;PARTO CESARIANA;2;7600,56
MARANHAO;HOSPITAL X99;03/2020;123456814608;PARTO CESARIANA;2;6511,72
MARANHAO;HOSPITAL X99;03/2020;123456814611;PARTO CESARIANA;2;7369,02
MARANHAO;HOSPITAL X99;03/2020;123456814614;PARTO CESARIANA;2;8427,21
MARANHAO;HOSPITAL X99;03/2020;123456814617;PARTO NORMAL;0;4396,75
MARANHAO;HOSPITAL X99;03/2020;123456814620;PARTO CESARIANA;3;10262,96
PARANA;HOSPITAL X1;04/2020;123456814623;PARTO CESARIANA;2;7519,35
PARANA;HOSPITAL X1;04/2020;123456814626;PARTO NORMAL;3;5832,03
PARANA;HOSPITAL X1;04/2020;123456814629;PARTO CESARIANA;2;5537,75
PARANA;HOSPITAL X1;04/2020;123456814632;PARTO CESARIANA;2;4922,77
PARANA;HOSPITAL X1;04/2020;123456814635;PARTO CESARIANA;2;7519,35
PARANA;HOSPITAL X1;04/2020;123456814638;PARTO CESARIANA;2;4022,30
PARANA;HOSPITAL X1;04/2020;123456814641;PARTO CESARIANA;2;5247,30
PARANA;HOSPITAL X1;04/2020;123456814644;PARTO CESARIANA;2;5910,04
PARANA;HOSPITAL X1;04/2020;123456814647;PARTO CESARIANA;2;5514,73
PARANA;HOSPITAL X1;04/2020;123456814650;PARTO CESARIANA;2;4237,46
PARANA;HOSPITAL X1;04/2020;123456814653;PARTO CESARIANA;3;5277,66
PARANA;HOSPITAL X1;04/2020;123456814656;PARTO CESARIANA;2;3718,62
PARANA;HOSPITAL X1;04/2020;123456814659;PARTO CESARIANA;2;5818,65
PARANA;HOSPITAL X1;04/2020;123456814662;PARTO CESARIANA;2;4253,24
PARANA;HOSPITAL X1;04/2020;123456814665;PARTO CESARIANA;2;6694,09
PARANA;HOSPITAL X1;04/2020;123456814668;PARTO CESARIANA;2;3769,58
PARANA;HOSPITAL X1;04/2020;123456814671;PARTO CESARIANA;2;3918,62
PARANA;HOSPITAL X1;04/2020;123456814674;PARTO CESARIANA;3;6468,06
PARANA;HOSPITAL X1;04/2020;123456814677;PARTO CESARIANA;2;5581,24
PARANA;HOSPITAL X1;04/2020;123456814680;PARTO CESARIANA;2;4237,46
PARANA;HOSPITAL X1;04/2020;123456814683;PARTO NORMAL;3;7420,19
PARANA;HOSPITAL X100;04/2020;123456814686;PARTO CESARIANA;2;6845,35
MATO GROSSO;HOSPITAL X101;04/2020;123456814689;PARTO CESARIANA;1;4411,85
MATO GROSSO;HOSPITAL X101;04/2020;123456814692;PARTO CESARIANA;1;4466,18
MATO GROSSO;HOSPITAL X101;04/2020;123456814695;PARTO CESARIANA;3;4432,88
MATO GROSSO;HOSPITAL X101;04/2020;123456814698;PARTO CESARIANA;1;5055,25
MATO GROSSO;HOSPITAL X101;04/2020;123456814701;PARTO CESARIANA;1;3960,92
MATO GROSSO;HOSPITAL X101;04/2020;123456814704;PARTO CESARIANA;1;5466,03
PARANA;HOSPITAL X102;04/2020;123456814707;PARTO NORMAL;1;8876,17
PARANA;HOSPITAL X102;04/2020;123456814710;PARTO CESARIANA;2;7425,43
PARANA;HOSPITAL X102;04/2020;123456814713;PARTO CESARIANA;2;7961,64
PARANA;HOSPITAL X102;04/2020;123456814716;PARTO CESARIANA;1;10945,03
CEARA;HOSPITAL X103;04/2020;123456814719;PARTO CESARIANA;0;5724,14
CEARA;HOSPITAL X103;04/2020;123456814722;PARTO CESARIANA;0;5833,12
CEARA;HOSPITAL X103;04/2020;123456814725;PARTO CESARIANA;0;7238,98
CEARA;HOSPITAL X103;04/2020;123456814728;PARTO NORMAL;0;4363,56
CEARA;HOSPITAL X103;04/2020;123456814731;PARTO CESARIANA;1;6203,91
CEARA;HOSPITAL X103;04/2020;123456814734;PARTO CESARIANA;1;7130,15
CEARA;HOSPITAL X103;04/2020;123456814737;PARTO CESARIANA;0;7620,94
CEARA;HOSPITAL X103;04/2020;123456814740;PARTO CESARIANA;2;8738,09
CEARA;HOSPITAL X103;04/2020;123456814743;PARTO CESARIANA;0;7409,84
CEARA;HOSPITAL X103;04/2020;123456814746;PARTO CESARIANA;0;5439,26
CEARA;HOSPITAL X103;04/2020;123456814749;PARTO CESARIANA;0;5490,68
CEARA;HOSPITAL X103;04/2020;123456814752;PARTO CESARIANA;0;5304,20
CEARA;HOSPITAL X103;04/2020;123456814755;PARTO CESARIANA;0;7247,80
CEARA;HOSPITAL X103;04/2020;123456814758;PARTO CESARIANA;0;5378,67
CEARA;HOSPITAL X103;04/2020;123456814761;PARTO CESARIANA;0;7390,30
CEARA;HOSPITAL X103;04/2020;123456814764;PARTO CESARIANA;0;7770,54
CEARA;HOSPITAL X103;04/2020;123456814767;PARTO CESARIANA;0;5411,97
CEARA;HOSPITAL X103;04/2020;123456814770;PARTO CESARIANA;0;8140,01
CEARA;HOSPITAL X103;04/2020;123456814773;PARTO NORMAL;0;4345,20
CEARA;HOSPITAL X103;04/2020;123456814776;PARTO CESARIANA;0;7018,72
CEARA;HOSPITAL X103;04/2020;123456814779;PARTO CESARIANA;0;8305,08
CEARA;HOSPITAL X103;04/2020;123456814782;PARTO CESARIANA;0;8730,26
CEARA;HOSPITAL X103;04/2020;123456814785;PARTO CESARIANA;0;7276,95
SAO PAULO;HOSPITAL X104;04/2020;123456814788;PARTO CESARIANA;1;3384,00
SAO PAULO;HOSPITAL X104;04/2020;123456814791;PARTO CESARIANA;2;3034,00
SAO PAULO;HOSPITAL X104;04/2020;123456814794;PARTO CESARIANA;2;3034,00
SAO PAULO;HOSPITAL X104;04/2020;123456814797;PARTO CESARIANA;6;5134,00
SAO PAULO;HOSPITAL X104;04/2020;123456814800;PARTO CESARIANA;2;3034,00
DISTRITO FEDERAL;HOSPITAL X105;04/2020;123456814803;PARTO NORMAL;2;9533,43
SAO PAULO;HOSPITAL X106;04/2020;123456814806;PARTO CESARIANA;2;6330,00
SAO PAULO;HOSPITAL X106;04/2020;123456814809;PARTO CESARIANA;3;4712,52
SAO PAULO;HOSPITAL X106;04/2020;123456814812;PARTO NORMAL;4;8878,75
SAO PAULO;HOSPITAL X106;04/2020;123456814815;PARTO CESARIANA;2;4580,04
SAO PAULO;HOSPITAL X106;04/2020;123456814818;PARTO NORMAL;2;4592,62
SAO PAULO;HOSPITAL X107;04/2020;123456814821;PARTO NORMAL;3;20201,15
SAO PAULO;HOSPITAL X107;04/2020;123456814824;PARTO NORMAL;3;12751,23
SAO PAULO;HOSPITAL X107;04/2020;123456814827;PARTO CESARIANA;17;43748,28
SAO PAULO;HOSPITAL X107;04/2020;123456814830;PARTO NORMAL;2;14897,00
SAO PAULO;HOSPITAL X107;04/2020;123456814833;PARTO CESARIANA;3;16178,25
SAO PAULO;HOSPITAL X109;04/2020;123456814836;PARTO CESARIANA;3;17730,53
SAO PAULO;HOSPITAL X109;04/2020;123456814839;PARTO CESARIANA;23;115234,18
SAO PAULO;HOSPITAL X109;04/2020;123456814842;PARTO CESARIANA;3;14723,05
SAO PAULO;HOSPITAL X109;04/2020;123456814845;PARTO NORMAL;3;14247,74
SAO PAULO;HOSPITAL X109;04/2020;123456814848;PARTO CESARIANA;3;15933,22
SAO PAULO;HOSPITAL X109;04/2020;123456814851;PARTO CESARIANA;3;17156,74
SAO PAULO;HOSPITAL X109;04/2020;123456814854;PARTO CESARIANA;1;16925,74
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814857;PARTO CESARIANA;2;8890,75
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814860;PARTO CESARIANA;2;5438,29
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814863;PARTO CESARIANA;2;5338,31
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814866;PARTO CESARIANA;3;5802,50
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814869;PARTO CESARIANA;2;7630,98
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814872;PARTO CESARIANA;2;6246,81
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814875;PARTO CESARIANA;1;6893,82
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814878;PARTO CESARIANA;2;7207,45
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814881;PARTO CESARIANA;2;6246,81
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814884;PARTO CESARIANA;1;5785,28
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814887;PARTO CESARIANA;2;8914,88
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814890;PARTO CESARIANA;1;6013,02
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814893;PARTO CESARIANA;2;8033,33
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814896;PARTO CESARIANA;2;8535,89
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814899;PARTO CESARIANA;2;7108,63
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814902;PARTO CESARIANA;2;7633,33
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814905;PARTO CESARIANA;2;5498,31
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814908;PARTO CESARIANA;2;5176,01
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814911;PARTO NORMAL;1;5153,27
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814914;PARTO CESARIANA;2;12807,33
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814917;PARTO CESARIANA;2;7405,87
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814920;PARTO CESARIANA;2;10463,76
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814923;PARTO CESARIANA;2;8150,67
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814926;PARTO CESARIANA;2;6893,41
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814929;PARTO CESARIANA;2;6163,79
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814932;PARTO NORMAL;3;5733,27
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814935;PARTO CESARIANA;2;7630,98
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814938;PARTO CESARIANA;2;11805,87
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814941;PARTO CESARIANA;2;5338,31
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814944;PARTO CESARIANA;1;5736,89
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814947;PARTO CESARIANA;2;4367,12
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814950;PARTO CESARIANA;2;7933,33
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814953;PARTO NORMAL;2;6132,27
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814956;PARTO CESARIANA;2;8107,83
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814959;PARTO CESARIANA;2;5310,99
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814962;PARTO CESARIANA;2;5602,92
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814965;PARTO CESARIANA;1;7633,33
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814968;PARTO CESARIANA;3;5338,31
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814971;PARTO CESARIANA;1;7810,55
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814974;PARTO CESARIANA;1;7733,33
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814977;PARTO NORMAL;2;4533,27
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814980;PARTO CESARIANA;2;5139,02
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814983;PARTO CESARIANA;2;5866,42
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814986;PARTO CESARIANA;1;5139,02
RIO DE JANEIRO;HOSPITAL X11;04/2020;123456814989;PARTO CESARIANA;1;8323,06
DISTRITO FEDERAL;HOSPITAL X110;04/2020;123456814992;PARTO CESARIANA;2;9868,37
DISTRITO FEDERAL;HOSPITAL X110;04/2020;123456814995;PARTO CESARIANA;3;11999,70
DISTRITO FEDERAL;HOSPITAL X110;04/2020;123456814998;PARTO CESARIANA;2;10549,21
